id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
11369,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Pink Tops,dados/fashion-dataset-roupas/images/11369.jpg
53406,Women,Apparel,Topwear,Kurtas,Red,Fall,2012.0,Ethnic,Alma Women Red Printed Kurta,dados/fashion-dataset-roupas/images/53406.jpg
31871,Women,Apparel,Topwear,Dupatta,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Chanderi Dupatta,dados/fashion-dataset-roupas/images/31871.jpg
37551,Girls,Apparel,Socks,Booties,White,Summer,2012.0,Casual,Madagascar 3 Infant Girls White Booties,dados/fashion-dataset-roupas/images/37551.jpg
28464,Women,Apparel,Bottomwear,Capris,Turquoise Blue,Summer,2012.0,Sports,Urban Yoga Women Turquoise Blue Capri,dados/fashion-dataset-roupas/images/28464.jpg
39481,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Diva Women Blue Kurti,dados/fashion-dataset-roupas/images/39481.jpg
43520,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Formal,French Connection Women Navy Blue Skirt,dados/fashion-dataset-roupas/images/43520.jpg
29781,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2013.0,Casual,Basics Men Steel Charcoal Trousers,dados/fashion-dataset-roupas/images/29781.jpg
58216,Women,Apparel,Bottomwear,Patiala,Multi,Fall,2012.0,Ethnic,Shree Women Multi Coloured Patiala,dados/fashion-dataset-roupas/images/58216.jpg
33153,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top,dados/fashion-dataset-roupas/images/33153.jpg
36269,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women White & Pink Night suits,dados/fashion-dataset-roupas/images/36269.jpg
51458,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Black Top,dados/fashion-dataset-roupas/images/51458.jpg
19093,Women,Apparel,Topwear,Kurtis,Sea Green,Fall,2011.0,Ethnic,W Women Solid Sea Green Kurti,dados/fashion-dataset-roupas/images/19093.jpg
34054,Boys,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Palm Tree Boys Washed Blue 3/4 Length Pants,dados/fashion-dataset-roupas/images/34054.jpg
40593,Women,Apparel,Topwear,Kurtis,Green,Summer,2012.0,Ethnic,Aurelia Women Green Kurti,dados/fashion-dataset-roupas/images/40593.jpg
13624,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Red,Summer,2016.0,Casual,Hanes Men Knitted Red Shorts,dados/fashion-dataset-roupas/images/13624.jpg
13779,Men,Apparel,Bottomwear,Trousers,Cream,Fall,2011.0,Casual,Belmonte Men Solid Cream Trousers,dados/fashion-dataset-roupas/images/13779.jpg
25597,Women,Apparel,Apparel Set,Kurta Sets,Red,Fall,2011.0,Ethnic,Vishudh Women Red & Navy Churidar Kurta with Dupatta,dados/fashion-dataset-roupas/images/25597.jpg
31936,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Ethnic,Mumbai Slang Women Printed Blue Tunic,dados/fashion-dataset-roupas/images/31936.jpg
14961,Men,Apparel,Topwear,Jackets,Red,Fall,2011.0,Casual,Status Quo Men Printed Red Jackets,dados/fashion-dataset-roupas/images/14961.jpg
29778,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2013.0,Casual,Basics Men Brown Trousers,dados/fashion-dataset-roupas/images/29778.jpg
25591,Women,Apparel,Apparel Set,Kurta Sets,Black,Fall,2011.0,Ethnic,Vishudh Women Green & Black Churidar Kurta with Dupatta,dados/fashion-dataset-roupas/images/25591.jpg
50660,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Summer,2016.0,Sports,Chromozome Men Black Lounge Pants,dados/fashion-dataset-roupas/images/50660.jpg
5003,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Casual,Gini and Jony Girl's Arella Blue Kidswear,dados/fashion-dataset-roupas/images/5003.jpg
41996,Girls,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Gini and Jony Girls Roseatte Black Dress,dados/fashion-dataset-roupas/images/41996.jpg
56809,Women,Apparel,Topwear,Kurtis,Yellow,Summer,2012.0,Ethnic,Aneri Women Printed Beige Kurti,dados/fashion-dataset-roupas/images/56809.jpg
26136,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers,dados/fashion-dataset-roupas/images/26136.jpg
11813,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Vishudh Women Pigment Print Pink Kurtas,dados/fashion-dataset-roupas/images/11813.jpg
36254,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016.0,Casual,SDL by Sweet Dreams Men Navy Blue & White Pyjama Set,dados/fashion-dataset-roupas/images/36254.jpg
9616,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Checks Black White Shirts,dados/fashion-dataset-roupas/images/9616.jpg
6519,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2011.0,Sports,Nike Men Soccer Liga Black Track Pant,dados/fashion-dataset-roupas/images/6519.jpg
25759,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Lino Perros Men Black Suspenders,dados/fashion-dataset-roupas/images/25759.jpg
14918,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Mr. Men Men Mr.Tickel Green Tshirts,dados/fashion-dataset-roupas/images/14918.jpg
3429,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's If You Don't Like Black T-shirt,dados/fashion-dataset-roupas/images/3429.jpg
25906,Women,Apparel,Bottomwear,Leggings,Purple,Summer,2012.0,Casual,Femella Women Wine Skinny Leggings,dados/fashion-dataset-roupas/images/25906.jpg
57199,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,Elle Women Red Tunic,dados/fashion-dataset-roupas/images/57199.jpg
46261,Women,Apparel,Topwear,Tunics,Multi,Summer,2012.0,Casual,109F Women Multicoloured Printed Tunic,dados/fashion-dataset-roupas/images/46261.jpg
46813,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Skirt,dados/fashion-dataset-roupas/images/46813.jpg
32427,Men,Apparel,Bottomwear,Shorts,Black,Summer,2010.0,Casual,ADIDAS Men Black 3/4 Length Pants,dados/fashion-dataset-roupas/images/32427.jpg
39467,Women,Apparel,Topwear,Kurtis,White,Summer,2012.0,Ethnic,Diva Women White Printed Kurti,dados/fashion-dataset-roupas/images/39467.jpg
26050,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt,dados/fashion-dataset-roupas/images/26050.jpg
9076,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Sports,ADIDAS Women Wo Basic Yo Pant Blue Trackpant,dados/fashion-dataset-roupas/images/9076.jpg
13994,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Solid Black Jackets,dados/fashion-dataset-roupas/images/13994.jpg
37523,Boys,Apparel,Topwear,Rompers,Yellow,Summer,2012.0,Casual,Madagascar3 Infant Boys Lemon Yellow Snapsuit Romper,dados/fashion-dataset-roupas/images/37523.jpg
59600,Women,Apparel,Saree,Sarees,Rust,Fall,2012.0,Ethnic,FNF Rust Wedding Collection Sari,dados/fashion-dataset-roupas/images/59600.jpg
24085,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Casual,Manchester United Men White Sweatshirt,dados/fashion-dataset-roupas/images/24085.jpg
4849,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,ADIDAS Women Tight Black Capri,dados/fashion-dataset-roupas/images/4849.jpg
14690,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Basics Men Grey Trousers,dados/fashion-dataset-roupas/images/14690.jpg
20204,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Wrangler Men Flock Print Grey Sweatshirt,dados/fashion-dataset-roupas/images/20204.jpg
52113,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012.0,Ethnic,Myntra Women Orange Printed Kurti,dados/fashion-dataset-roupas/images/52113.jpg
44289,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Formal,Indian Terrain Men Beige Trousers,dados/fashion-dataset-roupas/images/44289.jpg
30726,Girls,Apparel,Topwear,Lehenga Choli,Blue,Summer,2012.0,Ethnic,Fabindia Girls Printed Blue Lehenga Choli,dados/fashion-dataset-roupas/images/30726.jpg
19953,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,United Colors of Benetton Men Solid Black Sweater,dados/fashion-dataset-roupas/images/19953.jpg
16522,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,dados/fashion-dataset-roupas/images/16522.jpg
28703,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,W Women Printed Pink Kurta,dados/fashion-dataset-roupas/images/28703.jpg
30776,Men,Apparel,Topwear,Kurtis,Maroon,Summer,2012.0,Ethnic,Fabindia Men Maroon Ajrak Printed Kurti,dados/fashion-dataset-roupas/images/30776.jpg
39227,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Femella Women Purple Tiered Dress,dados/fashion-dataset-roupas/images/39227.jpg
30716,Boys,Apparel,Apparel Set,Kurta Sets,Blue,Summer,2012.0,Ethnic,Fabindia Boys Blue Dhoti Angarakha Set,dados/fashion-dataset-roupas/images/30716.jpg
2162,Men,Apparel,Topwear,Shirts,Blue,Spring,2011.0,Casual,Probase Men Blue Slim Fit Solid Casual Shirt,dados/fashion-dataset-roupas/images/2162.jpg
26807,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2013.0,Formal,Arrow Men Grey Striped Trousers,dados/fashion-dataset-roupas/images/26807.jpg
13443,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Tops,dados/fashion-dataset-roupas/images/13443.jpg
8433,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Casual,Jealous 21 Women Jealous Ebony Brown Top Brown Tops,dados/fashion-dataset-roupas/images/8433.jpg
33191,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Sepia Women Printed Pink Tunic,dados/fashion-dataset-roupas/images/33191.jpg
14539,Women,Apparel,Topwear,Kurtis,Maroon,Fall,2011.0,Ethnic,Vishudh Women Flower Print Maroon Kurtis,dados/fashion-dataset-roupas/images/14539.jpg
23048,Women,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Arrow Woman Black Sweater,dados/fashion-dataset-roupas/images/23048.jpg
12534,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Puma Men Printed Grey Sweatshirts,dados/fashion-dataset-roupas/images/12534.jpg
36832,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Green White & Green Kurta,dados/fashion-dataset-roupas/images/36832.jpg
29057,Men,Apparel,Bottomwear,Tracksuits,Black,Summer,2012.0,Sports,ADIDAS Men Black Tracksuit,dados/fashion-dataset-roupas/images/29057.jpg
14991,Men,Apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,ADIDAS Men Solid Green Sweaters,dados/fashion-dataset-roupas/images/14991.jpg
59634,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green & Red Collection For Wedding Sari,dados/fashion-dataset-roupas/images/59634.jpg
11397,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,United Colors of Benetton Men Light WinterSweater Black Sweaters,dados/fashion-dataset-roupas/images/11397.jpg
22313,Men,Apparel,Topwear,Jackets,Black,Summer,2015.0,Casual,Wildcraft Men Black Fleece Jacket,dados/fashion-dataset-roupas/images/22313.jpg
1622,Men,Apparel,Topwear,Jackets,Navy Blue,Summer,2016.0,Casual,Reebok Navy Knit Rib Jacket,dados/fashion-dataset-roupas/images/1622.jpg
35895,Boys,Apparel,Apparel Set,Clothing Set,Blue,Summer,2012.0,Casual,Jungle Book Boys Baby Blue Clothing Set,dados/fashion-dataset-roupas/images/35895.jpg
27386,Men,Apparel,Loungewear and Nightwear,Night suits,Red,Summer,2016.0,Casual,2go Active Gear USA Men Lounge Set,dados/fashion-dataset-roupas/images/27386.jpg
20199,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Falcon Navy Sweatshirt,dados/fashion-dataset-roupas/images/20199.jpg
52351,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015.0,Casual,Red Rose Women Peach Nightdress,dados/fashion-dataset-roupas/images/52351.jpg
48380,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,French Connection Men Charcoal Trousers,dados/fashion-dataset-roupas/images/48380.jpg
11626,Women,Apparel,Topwear,Kurtas,Purple,Summer,2011.0,Ethnic,W Women Printed Purple Kurtas,dados/fashion-dataset-roupas/images/11626.jpg
52379,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015.0,Casual,Red Rose Women Peach Nightdress,dados/fashion-dataset-roupas/images/52379.jpg
28462,Women,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Urban Yoga Women Pink Capris,dados/fashion-dataset-roupas/images/28462.jpg
19662,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Printed Blue Sweatshirt,dados/fashion-dataset-roupas/images/19662.jpg
53740,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,ADIDAS Men Grey Track Pant,dados/fashion-dataset-roupas/images/53740.jpg
15480,Men,Apparel,Bottomwear,Track Pants,Brown,Fall,2011.0,Casual,Puma Men Ess Sweat Pants Open Bottom Brown Track Pants,dados/fashion-dataset-roupas/images/15480.jpg
5817,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Puma Men's Sports Black T-shirt,dados/fashion-dataset-roupas/images/5817.jpg
44810,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Spykar Women Purple Top,dados/fashion-dataset-roupas/images/44810.jpg
52100,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Myntra Women Red Printed Kurta,dados/fashion-dataset-roupas/images/52100.jpg
50953,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Maxi Fit Jeans,dados/fashion-dataset-roupas/images/50953.jpg
47055,Women,Apparel,Bottomwear,Salwar,Brown,Summer,2012.0,Ethnic,Shree Women Brown Jodhpuri Salwar,dados/fashion-dataset-roupas/images/47055.jpg
42974,Women,Apparel,Bottomwear,Swimwear,Brown,Winter,2015.0,Casual,Amante Brown Swimsuit WFSD06,dados/fashion-dataset-roupas/images/42974.jpg
9455,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,John Miller Men Red Striped Shirt,dados/fashion-dataset-roupas/images/9455.jpg
59619,Women,Apparel,Saree,Sarees,Maroon,Fall,2012.0,Ethnic,FNF Maroon Printed Wedding Collection Sari,dados/fashion-dataset-roupas/images/59619.jpg
52374,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress,dados/fashion-dataset-roupas/images/52374.jpg
31113,Boys,Apparel,Bottomwear,Capris,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Washed Navy Blue 3/4 Length Pants,dados/fashion-dataset-roupas/images/31113.jpg
19069,Women,Apparel,Topwear,Kurtis,Green,Fall,2011.0,Ethnic,W Women Gathered Design Green Kurti,dados/fashion-dataset-roupas/images/19069.jpg
15619,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Nike Men AS Squad FT FZ Hoody Grey Sweatshirts,dados/fashion-dataset-roupas/images/15619.jpg
14932,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Status Quo Men Check Black Shorts,dados/fashion-dataset-roupas/images/14932.jpg
57976,Women,Apparel,Saree,Sarees,Pink,Summer,2012.0,Ethnic,Prafful Pink Printed Sari,dados/fashion-dataset-roupas/images/57976.jpg
52380,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress,dados/fashion-dataset-roupas/images/52380.jpg
23138,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Quechua Men  Fleece Blue Sweatshirt,dados/fashion-dataset-roupas/images/23138.jpg
18244,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Manchester United Men Printed Yellow T-Shirt,dados/fashion-dataset-roupas/images/18244.jpg
47061,Women,Apparel,Bottomwear,Patiala,Brown,Fall,2012.0,Ethnic,Shree Women Brown & Black Patiala,dados/fashion-dataset-roupas/images/47061.jpg
34294,Women,Apparel,Topwear,Dupatta,White,Summer,2012.0,Ethnic,Fabindia Women Printed Off White Dupatta,dados/fashion-dataset-roupas/images/34294.jpg
42428,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Aurelia Women Brown & Orange Kurta,dados/fashion-dataset-roupas/images/42428.jpg
54082,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Mumbai Slang Women Blue Kurti,dados/fashion-dataset-roupas/images/54082.jpg
52496,Women,Apparel,Loungewear and Nightwear,Bath Robe,Navy Blue,Winter,2015.0,Casual,Red Rose Women Navy Blue Bath Robes,dados/fashion-dataset-roupas/images/52496.jpg
54548,Women,Apparel,Topwear,Tunics,Yellow,Summer,2012.0,Casual,Global Desi Women Yellow Tunic,dados/fashion-dataset-roupas/images/54548.jpg
11619,Women,Apparel,Topwear,Kurtis,Beige,Summer,2011.0,Ethnic,W Women Solid Beige Kurtis,dados/fashion-dataset-roupas/images/11619.jpg
13097,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,ADIDAS Men Knit Purple Sweaters,dados/fashion-dataset-roupas/images/13097.jpg
52475,Women,Apparel,Loungewear and Nightwear,Bath Robe,White,Winter,2015.0,,Red Rose White & Red Dot Print Bath Robe,dados/fashion-dataset-roupas/images/52475.jpg
23037,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Arrow Men Black Striped Shirt,dados/fashion-dataset-roupas/images/23037.jpg
18170,Boys,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,Doodle Kids-Boys Be Born Green Sweatshirt,dados/fashion-dataset-roupas/images/18170.jpg
38571,Women,Apparel,Bottomwear,Capris,Grey,Summer,2012.0,Sports,Nike Women Regular Grey Capris,dados/fashion-dataset-roupas/images/38571.jpg
51426,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Myntra Men Red Check Shirt,dados/fashion-dataset-roupas/images/51426.jpg
5788,Women,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Casual,Jealous 21 Women's Checkered Pink White Short,dados/fashion-dataset-roupas/images/5788.jpg
53818,Women,Apparel,Topwear,Kurtis,Pink,Fall,2012.0,Ethnic,Ayaany Women Pink Kurti,dados/fashion-dataset-roupas/images/53818.jpg
20920,Men,Apparel,Bottomwear,Shorts,Olive,Fall,2011.0,Casual,Deni Yo Men Check Olive Short,dados/fashion-dataset-roupas/images/20920.jpg
55832,Women,Apparel,Loungewear and Nightwear,Nightdress,Purple,Summer,2017.0,Casual,SDL by Sweet Dreams Women White Printed Nightdress,dados/fashion-dataset-roupas/images/55832.jpg
25903,Women,Apparel,Bottomwear,Leggings,Navy Blue,Summer,2012.0,Casual,Femella Women Navy Blue Skinny Leggings,dados/fashion-dataset-roupas/images/25903.jpg
46401,Men,Apparel,Topwear,Sweatshirts,Grey,Summer,2012.0,Casual,ADIDAS Men Grey Reversible Sweatshirt,dados/fashion-dataset-roupas/images/46401.jpg
8020,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Fila Men's Single Tipped Woven Black Red Track Pant,dados/fashion-dataset-roupas/images/8020.jpg
4920,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Gini and Jony Girl's Veeya Pink Infant Kidswear,dados/fashion-dataset-roupas/images/4920.jpg
50342,Women,Apparel,Topwear,Kurtis,Purple,Summer,2012.0,Ethnic,Aurelia Women Purple Printed Kurti,dados/fashion-dataset-roupas/images/50342.jpg
23041,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Navy Grey Trousers,dados/fashion-dataset-roupas/images/23041.jpg
38976,Women,Apparel,Bottomwear,Tights,Black,Summer,2012.0,Casual,Latin Quarters Black Tights,dados/fashion-dataset-roupas/images/38976.jpg
28990,Women,Apparel,Apparel Set,Kurta Sets,Pink,Summer,2012.0,Ethnic,Biba Outlet Women Pink Printed Churidar Kurta with Dupatta,dados/fashion-dataset-roupas/images/28990.jpg
33039,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,Mother Earth Women Printed Grey Kurta,dados/fashion-dataset-roupas/images/33039.jpg
24307,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,ADIDAS Men Grey Printed Sweatshirt,dados/fashion-dataset-roupas/images/24307.jpg
28943,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,BIBA OUTLET Women Green Leggings,dados/fashion-dataset-roupas/images/28943.jpg
7163,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Scullers Men's Scul Navy T-shirt,dados/fashion-dataset-roupas/images/7163.jpg
44913,Men,Apparel,Bottomwear,Track Pants,White,Summer,2012.0,Casual,Puma Men White Track Pants,dados/fashion-dataset-roupas/images/44913.jpg
19549,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Sweatshirt,dados/fashion-dataset-roupas/images/19549.jpg
52358,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015.0,Casual,Red Rose Women Pink Nightdress,dados/fashion-dataset-roupas/images/52358.jpg
2710,Girls,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Disney Kids Girl's White Daisy Kidswear,dados/fashion-dataset-roupas/images/2710.jpg
52454,Women,Apparel,Loungewear and Nightwear,Nightdress,Magenta,Winter,2015.0,Casual,Red Rose Magenta Nightdress,dados/fashion-dataset-roupas/images/52454.jpg
27029,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Capris,dados/fashion-dataset-roupas/images/27029.jpg
16911,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Casual,Mr. Men Men Printed White Sweatshirt,dados/fashion-dataset-roupas/images/16911.jpg
9420,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,John Miller Men Maroon grey Stripe Maroon Shirts,dados/fashion-dataset-roupas/images/9420.jpg
33147,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Jeans,dados/fashion-dataset-roupas/images/33147.jpg
16281,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Batman Men Batman Grey Sweatshirts,dados/fashion-dataset-roupas/images/16281.jpg
